中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,49 ms,564 Mbps,72294 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,38 ms,624 Mbps,79872 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,155 Mbps,19865 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,472 Mbps,60518 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,30 ms,50 Mbps,6473 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,33 ms,435 Mbps,55705 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,86 ms,301 Mbps,38604 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,81 ms,343 Mbps,43929 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,2 ms,67 Mbps,8615 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,94 ms,360 Mbps,46080 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,109 ms,288 Mbps,36966 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,6 Mbps,872 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,81 ms,45 Mbps,5886 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,108 ms,347 Mbps,44441 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,88 ms,294 Mbps,37683 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,94 ms,255 Mbps,32665 kB/s
150.230.121.27,443,2a0b:21c0:100a:1b7:0:171d:af44:298d,DE,Frankfurt,隧道,90 ms,106 Mbps,13619 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,104 ms,391 Mbps,50073 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,312 Mbps,39936 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,119 ms,149 Mbps,19148 kB/s
138.3.254.39,443,138.3.254.39,DE,243 Mbps,31129 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,90 ms,461 Mbps,59084 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,254 Mbps,32563 kB/s
132.226.31.178,443,2a09:bac5:60ed:1173::1bd:ef,US,Los Angeles,隧道,72 ms,48 Mbps,6250 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,252 Mbps,32358 kB/s
158.101.201.152,443,98.98.166.178,AE,Frankfurt,隧道,127 ms,134 Mbps,17203 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,91 ms,41 Mbps,5295 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,40 ms,438 Mbps,56115 kB/s
138.2.180.245,443,98.98.166.170,AE,Frankfurt,隧道,118 ms,123 Mbps,15769 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,126 ms,36 Mbps,4672 kB/s
158.101.203.127,443,2a0b:21c0:100a:1b3:0:5f7d:f102:3b58,DE,Frankfurt,隧道,93 ms,119 Mbps,15257 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,121 ms,259 Mbps,33177 kB/s
141.148.224.105,443,2a0b:21c0:1007:1ca:0:c1dd:19d7:4466,DE,Frankfurt,隧道,95 ms,134 Mbps,17203 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,281 Mbps,36044 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,72 ms,357 Mbps,45772 kB/s
141.147.5.177,443,2a0b:21c0:1007:ca:0:97b0:6c11:3763,DE,Frankfurt,隧道,122 ms,117 Mbps,15052 kB/s
