中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,306 Mbps,39219 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,52 ms,392 Mbps,50176 kB/s
198.46.188.190,443,2a09:bac5:a5fc:1ed2::312:2b,US,Toronto,隧道,23 ms,110 Mbps,14131 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,40 ms,64 Mbps,8226 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,418 Mbps,53555 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,375 Mbps,48025 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:344,US,Los Angeles,隧道,52 ms,50 Mbps,6457 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,52 ms,441 Mbps,56524 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,69 ms,756 Mbps,96768 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,40 ms,455 Mbps,58265 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,96 ms,3 Mbps,434 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,364 Mbps,46592 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,104 ms,184 Mbps,23654 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,51 Mbps,6621 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,52 ms,387 Mbps,49561 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,103 ms,43 Mbps,5605 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,52 ms,52 Mbps,6680 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,224 Mbps,28774 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,455 Mbps,58265 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,30 ms,62 Mbps,8044 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,62 ms,416 Mbps,53248 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,345 Mbps,44236 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,95 ms,50 Mbps,6461 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,196 Mbps,25190 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,127 Mbps,16281 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,65 ms,68 Mbps,8813 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,57 ms,78 Mbps,10035 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26a:39,US,Los Angeles,隧道,56 ms,47 Mbps,6083 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,50 ms,7 Mbps,968 kB/s
