中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,144 Mbps,18432 kB/s
35.202.158.120,443,35.202.158.120,US,Dallas,中转,60 ms,356 Mbps,45568 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,65 ms,1240 Mbps,158720 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,9 ms,54 Mbps,6918 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,46 ms,1944 Mbps,248832 kB/s
35.230.79.26,443,34.168.20.69,US,Seattle,隧道,43 ms,880 Mbps,112640 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,57 ms,299 Mbps,38297 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,39 ms,904 Mbps,115712 kB/s
35.197.23.75,443,34.168.20.69,US,Seattle,隧道,39 ms,888 Mbps,113664 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,665 Mbps,85196 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,21 ms,705 Mbps,90316 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,49 ms,80 Mbps,10342 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,39 ms,80 Mbps,10342 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,134 ms,43 Mbps,5550 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,84 ms,1656 Mbps,211968 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,355 Mbps,45465 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:aa,US,San Jose,隧道,6 ms,242 Mbps,31027 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,58 ms,1792 Mbps,229376 kB/s
192.9.237.203,443,192.9.237.203,US,San Jose,中转,75 ms,29 Mbps,3786 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,41 ms,440 Mbps,56422 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,61 ms,368 Mbps,47206 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,18 ms,397 Mbps,50892 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,192 ms,129 Mbps,16588 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,13 ms,680 Mbps,87142 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,91 ms,888 Mbps,113664 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,49 ms,592 Mbps,75776 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,179 ms,116 Mbps,14950 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,120 Mbps,15360 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,155 ms,83 Mbps,10649 kB/s
